id,text,aspect_category,sentiment_prob
14,Ak suka pas ada kampus merdeka itu cuma ya sistemnya agak ancur yh melihat kemarin msib dll ada pengunduran schedule terus ada beberapa Miss juga,Program,"[0.3, 0.0, 0.7]"
292,@SoundOfYogi Yg bagusnya cuma kampus merdeka utk mahasiswa.,Program,"[1.0, 0.0, 0.0]"
212,@SoundOfYogi Namanya juga proses njirr lagian proramnya beberapa bagus juga kaya kampus merdeka DSB,Program,"[1.0, 0.0, 0.0]"
30,program dia bagus yg kampus merdeka,Program,"[1.0, 0.0, 0.0]"
264,@SoundOfYogi tapi buat pendidikan tinggi kurikulum merdeka tu bagus bgt apalagi program-programnya jadi ada kesempatan buat berkembang diluar kampus,Program,"[1.0, 0.0, 0.0]"
177,@SoundOfYogi Kayanya kebijakan beliau bagusnya yg di kuliah deh. Kaya kampus merdeka dll. Dulu sblm ada itu susah bgt cari magang masukin proposal sana sini tp skrg udah terintegrasi sm sistem di kuliah.,Nadiem,"[1.0, 0.0, 0.0]"
174,Katanya sih bagian kampus merdeka termasuk ok (gue blm ngerasain 2021 covid dan udh otw sidang wkwk),Program,"[1.0, 0.0, 0.0]"
223,Penasaran walau udah bukan mahasiswa. Soalnya gak kebagian icip si kampus merdeka ini,Program,"[1.0, 0.0, 0.0]"
218,One of yg gw gasuka di program kampus merdeka yaitu program wirausaha merdeka yg kek,Program,"[0.0, 0.0, 1.0]"
162,@BaymaxYourbae @BetaEpsilonPhi Kampus merdeka untung sama untung. Mahasiswanya ya oke2 dan seneng aja. Di tengah pandemi muncul tuh program jd mayanlah kedapetan enak,Program,"[1.0, 0.0, 0.0]"
41,Buat mahasiswa yang bela nadiem karena katanya oh itu program kampus merdeka bagus (termasuk temen gw yang kaya asu) MAKAN NI ANJINGGG LU LIAT KACAUCYA BANGSATTTT BANGSAT,Nadiem,"[0.0, 0.0, 1.0]"
216,@vee_sinaga Oh ini mah yang kampus merdeka. Menurut gw sih ini cuma stop gap solution aja. Akar masalahnya emang pendidikan lanjut (diploma dan sarjana) di Indonesia itu ngga cocok dengan kebutuhan industri-nya. Dan ini yg ngga diurus.,Program,"[0.0, 0.0, 1.0]"
16,aku gak mau ah ngejelekin menteri pendidikan kemarin. soalnya aku dpt benefit dari kampus mengajar magang merdeka dan ppg prajabatan dibiayain negara️,Nadiem,"[1.0, 0.0, 0.0]"
195,@sapharvv @alienordic @anggadwia_ Lumayan tinggi sampe nyisir anggaran juga. Basically stafsusnya Nadiem. Harusnya tim tech ini cukup jadi enabler aja. Oke untuk bikin platform Kampus Merdeka. Tapi ini sampe rombak struktur internal. Dan yg makin speechless itu output mereka cuma platform.,Anggaran,"[0.0, 0.0, 1.0]"
86,Ibu gua suka cerita Kampus Merdeka seringkali jadi ajang pemutihan nilai mahasiswa,Program,"[0.0, 0.0, 1.0]"
75,gw lah hater kurikulum kampus merdeka tsb,Program,"[0.0, 0.0, 1.0]"
294,Yg perlu dipertahankan: kampus merdeka (iisma bolehlah tapi kuota ditekan) sempurnakan juga progran iisma dalam negeri sangat bermanfaat buat kawan kawan dari kampus second-third tier/daerah nun jauh disana utk merasakan atmosfer kampus top 10 indo. dan tentunya MSIB,Program,"[1.0, 0.0, 0.0]"
107,Jujur ni org banyak terobosannya terutama kampus merdeka yg versi l kuliah y Tapi kurang ajarnya kapitalis dan ketidakselarasan antara kementrian yg satu dengan yg lainnya menyebabkan perusahaan bs seenak udel nyari pegawai upah murah beban kerja selangit alias ANAK MAGANG,Nadiem,"[0.5, 0.0, 0.5]"
8,Program kampus merdeka tu bagus banget sebenernya buat mahasiswa: 1. Orang yang di kampus ruko bisa ikut PMM jadi ngerasain kuliah di kampus beneran 2. Program magang merdeka ngasah skill yang gak diajarin di dalem kelas,Program,"[1.0, 0.0, 0.0]"
184,klo untuk program dikti nya so far ok ok aja sihh gw sangat mengapresiasi kampus merdeka,Program,"[1.0, 0.0, 0.0]"
209,"- ""wkwkwk kampus merdeka tai anjing",Program,"[0.0, 0.0, 1.0]"
220,"- ""pak nadiem ga duluu kl ngeliat yg udah-udah pendidikan indonesia acak adul. Untuk kuliah bagus make sistem merdeka (karena nge bantu buat magang pertukaran mahasiswa yg dibantu kampus).",Nadiem,"[0.0, 0.1, 0.9]"
84,"- ""I agree on kampus merdeka cz uni students udah bisa decide what how or where they wanna learn freely.",Program,"[1.0, 0.0, 0.0]"
163,"- ""kampus merdeka yang gak merdeka2 amat",Program,"[0.0, 0.1, 0.9]"
131,"- ""Kampus merdeka ? Gak tau lah adek gue diphp program magang yg gak jelas itu dan hampir gak bisa ambil semester baru. So nggak bgt lah kayanya",Program,"[0.0, 0.1, 0.9]"
31,"- ""Beberapa program kampus merdeka emang bagus. Aku anak MSIB dulu. Tapi sayangnya program itu membuat banyak perusahaan ga mau rekrut karyawan tetap dan cuma ngandelin anak magang. Contohnya tempat sy magang dulu",Program,"[0.3, 0.0, 0.7]"
51,"- ""@OtenKristen @stockmapping Di era nadiem juga ada yg bagus kok kampus merdeka merdeka belajarr",Nadiem,"[0.9, 0.1, 0.0]"
232,"- ""PPDB Zonasi is not a breakthrough dan kampus merdeka jg gk sebagus itu coyy",Program,"[0.0, 0.1, 0.9]"
46,"- ""cerita dikit. kampus gue tuh gabisa ikut kampus merdeka karena di bawah naungan kemenperin T_____T terus gue denger cerita beberapa temen gue yg ikut magang disana dan mikir kl somehow internship di PT is way better than those companies! :3",Program,"[0.0, 0.1, 0.9]"
215,"- ""Not gonna lie i've been lucky enough to experience good things from kampus merdeka. Tp beneran gemes sama perusahaan yg buka loker keterangannya urgently needed for internship. Trs tau2 membebankan kerjaan berat ke anak magang. Jyakhh",Program,"[0.4, 0.0, 0.6]"
229,"- ""@gitaputrid Pfftt bagus kalo semua pelaku dan lembaga pendidikan dah siap dari segalanya. Itu kampus merdeka bikin pusing tenaga pendidik. Bobot konversi dll gada batasan jadi mhsswa seenaknya ambil matkul gk sesuai porsinya ngaruh ke standar kompetensi. Zonasi? Teknisnya aja jelek bgt",Program,"[0.0, 0.0, 1.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
148,"- ""@gitaputrid kampus merdeka menurut aku bagus kok walaupun dulu bisanya cuma per fakultas tapi aku jadi punya pengalaman belajar mata kuliah bahasa korea sehari-hari selama 1 semester dan seru banget!!",Program,"[1.0, 0.0, 0.0]"
245,"- ""@girikuncoro sedikit banyak kebantu sama kampus merdeka. kuliah kebijakan publik lulus kuliah jadi product manager (tech) hehe",Program,"[1.0, 0.0, 0.0]"
6,"- ""program dia bagus yg kampus merdeka",Program,"[1.0, 0.0, 0.0]"
44,"- ""@yourpadawann @elvhantkind @sabolnkonveksi bukan dibayar murah lagi. kalo ikut kampus merdeka perusahaan bahkan ga harus keluar uang karena upah anak magang langsung dari negara. mereka beneran dapet tenaga kerja cuma2",Program,"[0.0, 0.2, 0.8]"
36,"- ""Benerr. Kalo dari yg kulihat emang kampus merdeka works well di univ. Buat yg univ programnya emang bagus",Program,"[1.0, 0.0, 0.0]"
19,"- ""And kampus merdeka is hurting full time employees more and the way college students think. Bukannya sibuk mikirin akademis dan ilmunya malah pada lomba2 siapa yg bisa internship paling cepet dan ninggalin akademiknya",Program,"[0.0, 0.1, 0.9]"
69,"- ""gonna support this argument. aku juga percaya TPKS Zonasi dan Kampus Merdeka adalah program bagus untuk diteruskan. Ini tu pendidikan kita udah mulai berjalan ke arah Equality &amp; Quality Education lho. Pendidikan ga selamanya tentang menang kalah tapi berkeadilan.",Program,"[1.0, 0.0, 0.0]"
17,"- ""Aku gatau di jurusan lain gimana tapi dari tahun² awal kemunculannya kampus merdeka tuh sedikit banyak jadi polemik apalagi bagi anak² gerakan atau advo soalnya mahasiswa jadi lari ke situ semua. Kekhawatirannya gini juga sih karena kesannya kek it's all about industry ....",Program,"[0.0, 0.1, 0.9]"
136,"- ""Kampus merdeka is shitty ketika tmn lo yg magang ketinggalan materi satu semester tp gamau ngejar trs apesnya sekelompok sama lo di smt berikutnya endingnya plonga plongo trs apply magang merdeka lg dah gausa kuliah magang trs aja sonooooo manusia gila maganggggg",Program,"[0.0, 0.0, 1.0]"
56,"- ""Eh iya napa tiba2 jdi pada dukung kampus merdeka dah?? Bukannya ni mahasiswa pada disuruh kerja rodi dan tidak dibayar/bayar minim???",Program,"[0.0, 0.1, 0.9]"
73,"- ""Gw akui kampus merdeka amat sangat menyelamatkan gw dimasa krisis.",Program,"[1.0, 0.0, 0.0]"
201,"- ""menurutku okenya di kampus merdeka doang",Program,"[1.0, 0.0, 0.0]"
260,"- ""tapi program kampus merdeka bagi gue bermanfaat banget bisa lebih paham roadmap skill yg dibutuhin diindustri dan bisa fokus mempelajari bidang yg kita inginkan. kalo dari kampus doang asli kureng banget dan belajar nya terlalu general",Program,"[1.0, 0.0, 0.0]"
101,"- ""@deforestatie iya tapi menurutku kemdikbudristekdikti juga harusnya punya regulasi yang lebih jelas dan tegas. setauku pemerintah ada bayar sejumlah uang ke perusahaan yang mau dijadiin tempat magang kampus merdeka ya perusahaan pasti mau-mau aja dong?",Program,"[0.1, 0.7, 0.2]"
135,"- ""kampus merdeka is fine",Program,"[0.1, 0.9, 0.0]"
233,"- ""@gitaputrid prespektif sebagai alumi kampus merdeka batch 2 &amp; 3 yg menurutku bagus. soalnya bisa ikut bootcamp mehong sama cari magang gampang. tbh gw jauh lebih enjoy mbkm daripada ikut kelas kampus yg materi nya outdated terkhusus IT walau di kampus merdeka masih ada sisi fucked up nya",Program,"[0.7, 0.1, 0.2]"
161,"- ""kampus merdeka tuh beneran sebenernya program yang oke banget sih emang despite the whole convo behind it lebih banyakan bagusnya drpd bobroknya",Program,"[1.0, 0.0, 0.0]"
152,"- ""Kampus Merdeka oke oke aja asal regulasinya lancar kemarin timeline mundur mundur mulu temenku juga pada ga on time dpt duitnya lol PPDB Zonasi angkatan pertama nih bosss tahun 2018 fcked up hehe belum jelas tapi udah dijalankan banyak menimbulkan kekecewaan.",Program,"[0.1, 0.2, 0.7]"
152,"- ""Kampus Merdeka oke oke aja asal regulasinya lancar kemarin timeline mundur mundur mulu temenku juga pada ga on time dpt duitnya lol PPDB Zonasi angkatan pertama nih bosss tahun 2018 fcked up hehe belum jelas tapi udah dijalankan banyak menimbulkan kekecewaan.",Anggaran,"[0.0, 0.1, 0.9]"
132,"- ""Kampus Merdeka is a life-changer.",Program,"[0.95, 0.05, 0.0]"
137,"- ""Kampus merdeka isn't that great either (if I speak gw bakal diserang) it's a good program but iykyk",Program,"[0.3, 0.4, 0.3]"
289,"- ""Yeah kampus merdeka ada bagusnya sih. Ngeliat mantanku dulu sebagai anak sastra cina tiba bisa belajar ilmu IT berkat kampus merdeka",Program,"[0.9, 0.1, 0.0]"
144,"- ""kampus merdeka juga malah bikin mahasiswa kejajah sm sistem yg dibuat nadiem fuck u nadiem makarim",Program,"[0.0, 0.1, 0.9]"
144,"- ""kampus merdeka juga malah bikin mahasiswa kejajah sm sistem yg dibuat nadiem fuck u nadiem makarim",Nadiem,"[0.0, 0.0, 1.0]"
118,"- ""@shav_chi @gitaputrid Kalo kampus merdeka kaya msib/mbkm menurutku malah ngebantu banget kok mungkin dulunya yg susah nyari magang kalopun dapet ya banyakan unpaid dan schedule magang yg gajelas I mean gada kerjaan. Tapi aku kalo liat temenku kebanyakan mereka yg mbkm itu udah kerja",Program,"[0.9, 0.1, 0.0]"
118,"- ""@shav_chi @gitaputrid Kalo kampus merdeka kaya msib/mbkm menurutku malah ngebantu banget kok mungkin dulunya yg susah nyari magang kalopun dapet ya banyakan unpaid dan schedule magang yg gajelas I mean gada kerjaan. Tapi aku kalo liat temenku kebanyakan mereka yg mbkm itu udah kerja",Magang,"[0.8, 0.2, 0.0]"
72,"- ""@gitaputrid Gue setuju yg kampus merdeka si krn program itu gue bisa cepet lulus krn ada pilihan rekognisi KKN dan matkul ke internship",Program,"[0.95, 0.05, 0.0]"
72,"- ""@gitaputrid Gue setuju yg kampus merdeka si krn program itu gue bisa cepet lulus krn ada pilihan rekognisi KKN dan matkul ke internship",Magang,"[0.9, 0.1, 0.0]"
109,"- ""@gitaputrid jujurly kampus merdeka emg bagus sih ngasi banyak kesempatan buat mahasiswa.",Program,"[0.95, 0.05, 0.0]"
33,"- ""belum lagi program kampus merdeka bikin banyak perusahaan ngadalin permen ketenagakerjaan yang jumlah karyawan magangnya ngelebihin 20% credit apanya",Program,"[0.0, 0.1, 0.9]"
33,"- ""belum lagi program kampus merdeka bikin banyak perusahaan ngadalin permen ketenagakerjaan yang jumlah karyawan magangnya ngelebihin 20% credit apanya",Magang,"[0.0, 0.1, 0.9]"
134,"- ""kampus merdeka is fine",Program,"[0.2, 0.8, 0.0]"
235,"- ""@gitaputrid Satgas TPKS dan Kampus Merdeka (walaupun masih banyak minus di mitra dan teknis) ini okelah.",Program,"[0.6, 0.3, 0.1]"
45,"- ""but whatever thanks for kampus merdeka walaupun masih lumayan banyak koreksi setiap program",Program,"[0.6, 0.3, 0.1]"
26,"- ""bahkan buat ikut intern aja sekarang ada aja yg harus punya pengalaman. belum lagi perusahaan yg kerjasama sama kampus merdeka mulai keliatan bobroknya == aji munpung sama peserta jadinya dikasih kerjaan yg seharusnya bukan tupoksi intern",Program,"[0.0, 0.1, 0.9]"
26,"- ""bahkan buat ikut intern aja sekarang ada aja yg harus punya pengalaman. belum lagi perusahaan yg kerjasama sama kampus merdeka mulai keliatan bobroknya == aji munpung sama peserta jadinya dikasih kerjaan yg seharusnya bukan tupoksi intern",Magang,"[0.0, 0.1, 0.9]"
143,"- ""kampus merdeka juga jadi salah satu faktor kenapa persyaratan loker ga ngotak",Program,"[0.0, 0.1, 0.9]"
58,"- ""@gitaputrid Engga si ka kampus merdeka di convert ke mata kuliah kisaran semester 5 ke atas dimana kebanyakan semester segitu matkulnya wajib di ambil terus banyak jadi buruh tanpa bayaran.",Program,"[0.0, 0.1, 0.9]"
58,"- ""@gitaputrid Engga si ka kampus merdeka di convert ke mata kuliah kisaran semester 5 ke atas dimana kebanyakan semester segitu matkulnya wajib di ambil terus banyak jadi buruh tanpa bayaran.",Anggaran,"[0.0, 0.0, 1.0]"
94,"- ""Ini bener banget kampus merdeka program yang cocok banget buat mahasiswa",Program,"[0.95, 0.05, 0.0]"
146,"- ""Kampus merdeka; mahasiswa fokus bangun karir instead of menempuh pendidikan dan membangun soft skill lewat organisasi kampus",Program,"[0.2, 0.6, 0.2]"
129,"- ""program dia bagus yg kampus merdeka",Program,"[0.9, 0.1, 0.0]"
3,"- ""@gitaputrid Program blio yg bagus tuh merdeka belajar kampus merdeka program keren yang harus tetep dilanjutkan.",Program,"[0.95, 0.05, 0.0]"
3,"- ""@gitaputrid Program blio yg bagus tuh merdeka belajar kampus merdeka program keren yang harus tetep dilanjutkan.",Nadiem,"[0.9, 0.1, 0.0]"
178,"- ""@honeyshyun kebanyakan yg bela beliau tuh krn kampus merdeka doang sih kak",Program,"[0.1, 0.8, 0.1]"
178,"- ""@honeyshyun kebanyakan yg bela beliau tuh krn kampus merdeka doang sih kak",Nadiem,"[0.1, 0.8, 0.1]"
253,"- ""@gitaputrid setuju kampus merdeka oke banget",Program,"[0.95, 0.05, 0.0]"
185,"- ""klo yang program kampus merdeka oke lah MESKI Gajinya telat cair buat yg Magang lol",Program,"[0.6, 0.3, 0.1]"
185,"- ""klo yang program kampus merdeka oke lah MESKI Gajinya telat cair buat yg Magang lol",Anggaran,"[0.0, 0.1, 0.9]"
185,"- ""klo yang program kampus merdeka oke lah MESKI Gajinya telat cair buat yg Magang lol",Magang,"[0.1, 0.2, 0.7]"
48,"- ""cumann kampus merdeka yang oke",Program,"[0.9, 0.1, 0.0]"
124,"- ""Kampus merdeka anak IISMA isinya ya orkay yang magang malah kayak budak",Program,"[0.0, 0.1, 0.9]"
124,"- ""Kampus merdeka anak IISMA isinya ya orkay yang magang malah kayak budak",Magang,"[0.0, 0.0, 1.0]"
171,"- ""@gitaputrid Kan lu gatau kondisi di lapangan gimana tau enaknya aja...gimana ga transparannya program kampus merdeka Iisma dsb nya...",Program,"[0.0, 0.1, 0.9]"
153,"- ""@gitaputrid Kampus merdeka oke sih",Program,"[0.9, 0.1, 0.0]"
153,"- ""@gitaputrid Kampus merdeka oke sih",Program,"[0.9, 0.1, 0.0]"
228,"- ""Perspektif saya dari industri yang banyak ngasih posisi magang untuk program kampus merdeka sih output nya bagus untuk anaknya belum pernah dapat feedback negatif Gap skill antara lulusan S1 tech dan yang diperlukan industri IT itu lumayan besar jadi program magang industri",Program,"[0.95, 0.05, 0.0]"
228,"- ""Perspektif saya dari industri yang banyak ngasih posisi magang untuk program kampus merdeka sih output nya bagus untuk anaknya belum pernah dapat feedback negatif Gap skill antara lulusan S1 tech dan yang diperlukan industri IT itu lumayan besar jadi program magang industri",Magang,"[0.95, 0.05, 0.0]"
122,"- ""Kampus Merdeka? Ah sudahlah. Udh banyak pemberitaan keluhan dan polemik ttg ini. Kita tau MBKM ini lbh banyak ngerusaknya.",Program,"[0.0, 0.0, 1.0]"
113,"- ""@oboytweet @sociotalker Kalau di perkuliahan dampaknya banyak positif sih ada program kampus merdeka yg ngasih mahasiswa opsi lebih banyak buat mendalami jurusannya lebih dalam dan sesuai industrinya",Program,"[0.95, 0.05, 0.0]"
105,"- ""@IrmadliK Jdi gak monoton belajarnya. Sekarang kuliah pun kurikulumnya rasanya emang bagus apalagi program kampus merdeka. Jdi lebih banyak pilihan buat eksplor sesuai minat",Program,"[0.9, 0.1, 0.0]"
226,"- ""Perlu banyak banget yg mesti dibenahi di situ so does kampus merdeka.",Program,"[0.0, 0.1, 0.9]"
282,"- ""untuk anak kuliah? it was okay tbh kampus merdeka lumayan ngebantu untuk orang2 mau magang atau exchange",Program,"[0.8, 0.2, 0.0]"
238,"- ""@xzars009 @gitaputrid Sblm ada kampus merdeka sulit bgt dpt magang dgn uang saku manusiawi dan layak....",Program,"[0.8, 0.2, 0.0]"
11,"- ""@xzars009 @gitaputrid Agree kampus merdeka adalah salah satu hal yg bikin aku sangat berterima kasih kpd beliau",Program,"[0.95, 0.05, 0.0]"
128,"- ""@gitaputrid Kampus Merdeka dan Modul Nusantara itu?! BIG FAILURE!!!",Program,"[0.0, 0.0, 1.0]"
149,"- ""Kampus merdeka menurutku justru ngematiin peluang kerja orang orang. Bisa aja terima anak anak kampus merdeka ini jadi gak perlu hire karyawan cukup anak magang sj",Program,"[0.0, 0.1, 0.9]"
52,"- ""@hzteahztea @elisa_jkt di perkuliahan ada program merdeka belajar kampus merdeka itu program dari nadim makarim bagus bagus agak kesel kalo banyak yg benci belio grgr nih program gagal padahal nih program briliant bgt imo",Program,"[0.9, 0.1, 0.0]"
290,"- ""yg bagus cuma kampus merdeka doang buat mahasiswa jd bisa ngerasain kuliah diluar kampus selama setahun",Program,"[0.9, 0.1, 0.0]"
123,"- ""kampus merdeka? AKWWKWKWKK",Program,"[0.0, 0.1, 0.9]"
166,"- ""@kambingvlr kampus sama magang merdeka menurutku lumayan",Program,"[0.7, 0.3, 0.0]"
258,"- ""@gitaputrid Sorry to say tapi kampus merdeka itu cuma sekedar oase yang dia buat di tanah tandus. Bayangin aja lu sama negara dibuat susah dalam hal lapangan kerja ya kesempatan sekecil apapun yg mereka kasih bakal terasa berharga. Lagian oase kalo di tanah subur ga bikin dia jadi spesial",Program,"[0.1, 0.2, 0.7]"
157,"- ""kampus merdeka sebenernya oke bgt loh",Program,"[0.9, 0.1, 0.0]"
141,"- ""Kampus merdeka juga banyak ngehenya. Tetep elek",Program,"[0.0, 0.1, 0.9]"
293,"- ""Yg oke cuma kampus merdeka doang",Program,"[0.8, 0.2, 0.0]"
133,"- ""kampus merdeka is a thing tp program yg lain perlu dikaji ulang",Program,"[0.2, 0.7, 0.1]"
67,"- ""@barrysianturi gini deh emang gw sampel yang sangat kecilll sekali tapi gw sangat merasakan dampak kampus merdeka di perusahaan. Untuk pertama kalinya orang2 yang masuk ke tempat gw ga pake training. lgsg siap pakai. Alasannya: mereka ud magang duluan. Padahal dari PTN nun jauh di sana.",Program,"[0.9, 0.1, 0.0]"
249,"- ""@gitaputrid semua tergantung prespektif buat anak kuliahan kebijakan dia untuk anak kuliahan sangat bagus Kampus Merdeka walaupun masih banyak minusnya tapi itu suatu kemewahan bisa dapet pengalaman diluar kampus selama 1 tahun penuh.",Program,"[0.8, 0.2, 0.0]"
193,"- ""@sociotalker Lu Yang bilang Nadiem ga guna Berarti lu TOLOL gak pernah baca berita FU! Gua lulusan kampus merdeka BANGKIT by google GOTO dan traveloka 'Machine Learning' dan itu semua program dari Nadiem dan sekarang gua bisa kerja Di perusahaan Gede juga karena programnya! Lu aja yg Haters",Nadiem,"[1.0, 0.0, 0.0]"
130,"- ""@gitaputrid Kampus merdeka emang membuka wawasan mahasiswa terhadap potensi2 karir TAPI mahasiswa jadi kehilangan gregetnya untuk peduli pada isu2 besar nasional lebih pilih cari side job atau sibuk intern daripada belajar berorganisasi (yg sebenernya berguna juga ketika nantinya bekerja).",Program,"[0.2, 0.2, 0.6]"
154,"- ""@gitaputrid Kampus merdeka oke Sisanya meh",Program,"[0.8, 0.2, 0.0]"
274,"- ""Tentu ada manfaat dari Kampus Merdeka tapi saat ini secara kolektif lebih banyak mudaratnya. Faktor utamanya mungkin perubahan drastis yang tidak disertai kesiapan.",Program,"[0.1, 0.1, 0.8]"
208,"- ""Nadiem juga tidak pernah (kalau pernah tolong infonya) datang ke kampus pelosok untuk berdiskusi soal kurikulum merdeka.",Nadiem,"[0.0, 0.1, 0.9]"
50,"- ""Definisi merdekanya kurang rigid. Ini tentu bagus bagi kampus yang sudah siap tapi persentasenya mungkin 10% dari total kampus yg ada? Pun kampus2 ini mungkin sudah bisa dan biasa menerapkan kurikulum merdeka sebelum ada arahan.",Program,"[0.1, 0.2, 0.7]"
224,"- ""Penerapan zonasi dan Kampus Merdeka aslinya kacau di daerah yang jauh dari ibu kota. Pernah ketemu anak magang di kantor KUA yang cuma duduk sebagai resepsionis. Sudah itu saja kerjanya. Ada juga yang jadi kasir di toko. Kasir bukan akuntan.",Program,"[0.0, 0.1, 0.9]"
173,"- ""@ kampus merdeka super LELET ️",Program,"[0.0, 0.1, 0.9]"
296,"- ""@gitaputrid zonasi &amp; kampus merdeka? wkwkwkwkwk",Program,"[0.0, 0.1, 0.9]"
198,"- ""Mana kampus merdeka banyak yang gaji kecil bahkan gk digaji. Ini mah akal-akalan aja biar dapat pegawai magang dengan biaya rendah anjingg. Meras tenaga mahasiswa",Program,"[0.0, 0.0, 1.0]"
9,"- ""Ada gitu penyepong Nadiem‍ Nih ya Kampus merdeka? Yakin baik? Ini malah mencetak mahasiswa untuk siap jadi budak korporat",Nadiem,"[0.0, 0.1, 0.9]"
12,"- ""Agree with mbak ini. Actually Kampus Merdeka is a thing. Sistem konversi nilai sebetulnya lumayan memudahkan mahasiswa biarpun yaaa agak ribet juga..",Program,"[0.6, 0.3, 0.1]"
142,kampus merdeka juga cuma excuse biar perusahaan dapet free labour LMAO,Program,"[0.0, 0.1, 0.9]"
142,kampus merdeka juga cuma excuse biar perusahaan dapet free labour LMAO,Magang,"[0.0, 0.1, 0.9]"
285,@elisa_jkt waktu zaman nya pak nadiem anak kuliahan terbantu banget dengan adanya program kampus merdeka. dapat uang saku dan pengalaman jujur sangat ngebantu banget,Nadiem,"[0.9, 0.1, 0.0]"
285,@elisa_jkt waktu zaman nya pak nadiem anak kuliahan terbantu banget dengan adanya program kampus merdeka. dapat uang saku dan pengalaman jujur sangat ngebantu banget,Program,"[0.9, 0.1, 0.0]"
297,Zonasi dan Kampus Merdeka disebut keberhasilan????? Girl???? Bffr,Program,"[0.0, 0.1, 0.9]"
112,@sociotalker Kalau di jenjang universitas banyak positif yang bisa diambil dari programnya dia. Program kampus merdeka banyak positif dan dampak negatif tidak langsungnya.,Program,"[0.4, 0.4, 0.2]"
275,Terus kampus merdeka iya bagus buat nambah pengalaman mahasiswa. Tapi konversinya ke mata kuliah ini amburadul banget mahasiswa magang berpotensi lulus tanpa kompetensi (sesuai jurusannya) yg mumpuni. Kalau mau tetep ada magang ya ngga usah dikonversi ke sks.,Program,"[0.2, 0.2, 0.6]"
275,Terus kampus merdeka iya bagus buat nambah pengalaman mahasiswa. Tapi konversinya ke mata kuliah ini amburadul banget mahasiswa magang berpotensi lulus tanpa kompetensi (sesuai jurusannya) yg mumpuni. Kalau mau tetep ada magang ya ngga usah dikonversi ke sks.,Magang,"[0.2, 0.2, 0.6]"
80,hmm plus minus sih. but kampus merdeka was something special for me.,Program,"[0.6, 0.3, 0.1]"
126,kampus merdeka breakthrough??? zonasi breakthrough????? u ngajar dimaneee??? paham bener kayaknya urusan sekolahan ama kuliahan,Program,"[0.0, 0.1, 0.9]"
219,Opini tolol apa ini anjing wkwkwkwwkwkww kampus merdeka dibilang breakthrough wkwkwkwkwkw,Program,"[0.0, 0.1, 0.9]"
140,@sweetbrownice Kampus merdeka jg pro-kontra sih terutama iisma sm magang. Kalo iisma masalah anggaran dan efektivitas program magang karena agak bikin mahasiswa fokus ke perbanyak pengalaman kerja sejak kuliah ketimbang fokus kuliah + bikin individualis kurang kritis sm keadaan terkini. Cmiiw,Program,"[0.2, 0.6, 0.2]"
